datetime,hour,day,month,aqi,pm25,pm10,co,no2,so2,o3,nh3,aqi_change_rate
2026-01-11T16:00:00+00:00,16,11,1,102.35,36.05,75.44,223.96,1.55,7.43,135.12,1.9,5.339999999999989
2026-01-11T17:00:00+00:00,17,11,1,110.26,39.26,81.93,234.77,1.59,7.83,132.91,2.05,7.910000000000011
2026-01-11T18:00:00+00:00,18,11,1,115.55,41.41,85.5,241.91,1.6,8.04,130.85,2.15,5.289999999999992
2026-01-11T19:00:00+00:00,19,11,1,118.04,42.42,86.5,245.31,1.59,8.13,128.31,2.18,2.490000000000009
2026-01-11T20:00:00+00:00,20,11,1,122.1,44.07,88.77,250.99,1.6,8.37,126.13,2.23,4.059999999999988
2026-01-11T21:00:00+00:00,21,11,1,125.77,45.56,90.67,256.45,1.58,8.46,124.98,2.26,3.6700000000000017
2026-01-11T22:00:00+00:00,22,11,1,128.77,46.78,92.15,260.94,1.54,8.44,123.85,2.26,3.000000000000014
2026-01-11T23:00:00+00:00,23,11,1,132.84,48.43,94.9,266.78,1.54,8.54,123.47,2.27,4.069999999999993
2026-01-12T00:00:00+00:00,0,12,1,136.78,50.03,97.7,271.64,1.54,8.66,123.09,2.26,3.9399999999999977
2026-01-12T00:00:00+00:00,0,12,1,136.78,50.03,97.7,271.64,1.54,8.66,123.09,2.26,0.0
2026-01-12T01:00:00+00:00,1,12,1,138.03,50.54,98.48,272.92,1.53,8.67,122.84,2.2,1.25
2026-01-12T02:00:00+00:00,2,12,1,137.59,50.36,97.59,273.03,1.52,8.72,123.18,2.13,-0.4399999999999977
2026-01-12T03:00:00+00:00,3,12,1,134.56,49.13,94.33,270.1,1.66,8.67,123.84,2.04,-3.030000000000001
2026-01-12T04:00:00+00:00,4,12,1,130.7,47.56,90.66,265.23,2.13,8.5,124.39,1.92,-3.8600000000000136
2026-01-12T05:00:00+00:00,5,12,1,131.06,47.71,90.36,264.34,2.02,8.38,126.46,1.82,0.36000000000001364
2026-01-12T06:00:00+00:00,6,12,1,132.89,48.45,90.69,262.96,1.71,8.2,130.46,1.71,1.829999999999984
2026-01-12T07:00:00+00:00,7,12,1,134.49,49.1,90.49,259.69,1.3,7.95,135.4,1.59,1.6000000000000227
2026-01-12T08:00:00+00:00,8,12,1,135.03,49.32,89.48,254.76,0.99,7.82,139.91,1.48,0.539999999999992
2026-01-12T09:00:00+00:00,9,12,1,135.62,49.56,88.77,250.88,0.83,7.96,143.41,1.38,0.5900000000000034
2026-01-12T10:00:00+00:00,10,12,1,136.41,49.88,88.71,249.03,0.8,8.39,146.54,1.27,0.789999999999992
2026-01-12T11:00:00+00:00,11,12,1,137.32,50.25,89.36,247.32,0.85,8.97,148.25,1.16,0.9099999999999966
2026-01-12T12:00:00+00:00,12,12,1,138.55,50.75,90.92,247.48,1.0,9.6,148.77,1.06,1.2300000000000182
2026-01-12T13:00:00+00:00,13,12,1,140.74,51.64,93.72,250.8,1.22,10.29,148.33,0.99,2.1899999999999977
2026-01-12T14:00:00+00:00,14,12,1,142.86,52.5,96.74,255.22,1.19,10.71,146.22,0.92,2.1200000000000045
2026-01-12T15:00:00+00:00,15,12,1,144.63,53.22,99.19,259.52,1.07,10.79,143.74,0.85,1.7699999999999818
2026-01-12T16:00:00+00:00,16,12,1,144.02,52.97,99.34,263.05,1.04,10.56,140.67,0.77,-0.6099999999999852
2026-01-12T17:00:00+00:00,17,12,1,143.52,52.77,98.75,269.78,1.11,10.5,138.09,0.78,-0.5
2026-01-12T18:00:00+00:00,18,12,1,145.81,53.7,99.7,282.96,1.24,10.8,136.81,0.89,2.289999999999992
2026-01-12T19:00:00+00:00,19,12,1,149.98,55.39,102.01,298.41,1.35,11.17,135.75,1.04,4.1699999999999875
2026-01-12T20:00:00+00:00,20,12,1,152.18,57.78,105.91,314.4,1.46,11.71,134.98,1.18,2.200000000000017
2026-01-12T21:00:00+00:00,21,12,1,153.55,60.43,110.45,329.0,1.55,12.52,133.94,1.25,1.3700000000000045
2026-01-12T22:00:00+00:00,22,12,1,154.33,61.94,113.35,337.38,1.6,13.33,132.42,1.28,0.7800000000000011
2026-01-12T23:00:00+00:00,23,12,1,154.86,62.98,115.49,342.51,1.64,14.12,130.34,1.24,0.5300000000000011
2026-01-13T00:00:00+00:00,0,13,1,155.31,63.84,117.38,344.62,1.68,15.02,128.01,1.19,0.44999999999998863
2026-01-13T01:00:00+00:00,1,13,1,155.35,63.92,118.39,343.13,1.74,15.89,125.36,1.18,0.03999999999999204
2026-01-13T02:00:00+00:00,2,13,1,155.17,63.58,118.92,337.97,1.81,16.55,122.76,1.2,-0.18000000000000682
2026-01-13T03:00:00+00:00,3,13,1,154.54,62.36,118.2,327.35,2.02,16.64,120.88,1.18,-0.6299999999999955
2026-01-13T04:00:00+00:00,4,13,1,153.43,60.21,116.01,311.02,2.7,15.95,119.92,1.12,-1.1099999999999852
2026-01-13T05:00:00+00:00,5,13,1,152.73,58.85,115.1,295.89,2.62,14.69,122.24,1.0,-0.700000000000017
2026-01-13T06:00:00+00:00,6,13,1,152.78,58.95,116.1,283.79,2.21,13.16,127.5,0.84,0.05000000000001137
2026-01-13T07:00:00+00:00,7,13,1,153.35,60.05,117.98,273.36,1.67,11.76,134.1,0.67,0.5699999999999932
2026-01-13T08:00:00+00:00,8,13,1,154.17,61.63,119.78,265.35,1.26,10.8,140.45,0.54,0.8199999999999932
2026-01-13T09:00:00+00:00,9,13,1,154.94,63.13,120.96,260.28,1.04,10.21,145.76,0.47,0.7700000000000102
2026-01-13T10:00:00+00:00,10,13,1,155.6,64.41,121.76,258.26,0.97,10.02,150.29,0.41,0.6599999999999966
2026-01-13T11:00:00+00:00,11,13,1,155.95,65.08,121.88,257.12,1.02,10.06,153.32,0.38,0.3499999999999943
2026-01-13T12:00:00+00:00,12,13,1,155.93,65.05,121.36,256.7,1.19,10.19,154.33,0.37,-0.01999999999998181
2026-01-13T13:00:00+00:00,13,13,1,154.9,63.06,117.94,256.01,1.4,10.05,152.45,0.37,-1.0300000000000011
2026-01-13T14:00:00+00:00,14,13,1,153.65,60.64,113.97,255.28,1.35,9.84,148.82,0.37,-1.25
2026-01-13T15:00:00+00:00,15,13,1,153.4,60.14,113.31,258.65,1.3,10.03,146.01,0.41,-0.25
2026-01-13T16:00:00+00:00,16,13,1,153.51,60.36,113.82,264.44,1.31,10.3,143.69,0.47,0.10999999999998522
2026-01-13T17:00:00+00:00,17,13,1,154.12,61.55,115.98,273.15,1.36,10.67,141.23,0.56,0.6100000000000136
2026-01-13T18:00:00+00:00,18,13,1,155.16,63.55,119.5,283.65,1.43,11.13,139.13,0.67,1.039999999999992
2026-01-13T19:00:00+00:00,19,13,1,156.22,65.61,122.9,293.64,1.47,11.6,137.13,0.76,1.0600000000000023
2026-01-13T20:00:00+00:00,20,13,1,157.58,68.24,126.89,304.33,1.5,12.17,135.37,0.85,1.3600000000000136
2026-01-13T21:00:00+00:00,21,13,1,158.95,70.89,130.62,314.18,1.49,12.78,133.46,0.93,1.3699999999999761
2026-01-13T22:00:00+00:00,22,13,1,159.93,72.8,132.42,323.28,1.47,13.02,130.92,1.0,0.9800000000000182
2026-01-13T23:00:00+00:00,23,13,1,160.46,73.83,132.55,329.87,1.43,13.07,128.2,1.04,0.5300000000000011
2026-01-14T00:00:00+00:00,0,14,1,160.23,73.38,130.36,330.94,1.33,12.85,126.15,1.05,-0.2300000000000182
2026-01-14T01:00:00+00:00,1,14,1,159.36,71.69,126.59,328.68,1.23,12.41,123.71,1.04,-0.8699999999999761
2026-01-14T02:00:00+00:00,2,14,1,158.08,69.22,122.15,323.35,1.13,11.84,121.34,1.04,-1.2800000000000011
2026-01-14T03:00:00+00:00,3,14,1,156.63,66.4,117.61,316.21,1.11,11.27,119.28,1.01,-1.450000000000017
2026-01-14T04:00:00+00:00,4,14,1,155.57,64.35,114.44,309.63,1.29,10.77,117.31,0.98,-1.0600000000000023
2026-01-14T05:00:00+00:00,5,14,1,154.97,63.19,112.69,303.39,1.21,10.28,116.94,0.9,-0.5999999999999943
2026-01-14T06:00:00+00:00,6,14,1,154.61,62.5,111.44,296.85,0.97,9.59,118.5,0.75,-0.3599999999999852
2026-01-14T07:00:00+00:00,7,14,1,153.89,61.09,108.89,286.45,0.68,8.74,120.86,0.56,-0.7200000000000273
2026-01-14T08:00:00+00:00,8,14,1,152.67,58.73,104.7,274.02,0.48,7.6,121.38,0.35,-1.2199999999999989
2026-01-14T09:00:00+00:00,9,14,1,149.31,55.12,98.87,259.82,0.37,6.35,120.35,0.19,-3.359999999999985
2026-01-14T10:00:00+00:00,10,14,1,131.48,47.88,88.53,238.99,0.3,4.76,117.45,0.06,-17.830000000000013
2026-01-14T11:00:00+00:00,11,14,1,109.89,39.11,76.74,214.24,0.26,3.24,112.79,0.02,-21.58999999999999
2026-01-14T12:00:00+00:00,12,14,1,92.3,31.74,67.39,193.74,0.24,2.14,107.97,0.0,-17.590000000000003
2026-01-14T13:00:00+00:00,13,14,1,80.08,25.93,60.58,177.31,0.22,1.36,104.17,0.0,-12.219999999999999
2026-01-14T14:00:00+00:00,14,14,1,70.54,21.39,55.44,163.91,0.18,0.81,100.76,0.0,-9.539999999999992
2026-01-14T15:00:00+00:00,15,14,1,63.68,18.13,51.89,153.68,0.15,0.47,98.29,0.0,-6.8600000000000065
2026-01-14T16:00:00+00:00,16,14,1,59.5,16.14,49.59,147.23,0.13,0.29,96.84,0.0,-4.18
2026-01-14T17:00:00+00:00,17,14,1,57.14,15.02,47.86,143.25,0.12,0.19,96.14,0.0,-2.3599999999999994
2026-01-14T18:00:00+00:00,18,14,1,55.61,14.29,46.06,140.74,0.11,0.13,95.93,0.0,-1.5300000000000011
2026-01-14T19:00:00+00:00,19,14,1,54.55,13.79,44.03,139.25,0.11,0.11,95.86,0.0,-1.0600000000000023
2026-01-14T20:00:00+00:00,20,14,1,53.8,13.43,41.88,138.49,0.1,0.1,96.02,0.0,-0.75
2026-01-14T21:00:00+00:00,21,14,1,53.21,13.15,39.74,137.87,0.1,0.1,96.09,0.0,-0.5899999999999963
2026-01-14T22:00:00+00:00,22,14,1,52.7,12.91,37.65,137.08,0.1,0.1,96.36,0.0,-0.509999999999998
2026-01-14T23:00:00+00:00,23,14,1,52.28,12.71,35.65,136.26,0.09,0.11,96.66,0.0,-0.4200000000000017
2026-01-15T00:00:00+00:00,0,15,1,52.03,12.59,34.09,135.44,0.09,0.11,97.03,0.0,-0.25
2026-01-15T01:00:00+00:00,1,15,1,51.97,12.56,32.83,134.71,0.09,0.12,97.51,0.0,-0.060000000000002274
2026-01-15T02:00:00+00:00,2,15,1,52.05,12.6,31.96,133.99,0.09,0.13,98.04,0.0,0.0799999999999983
2026-01-15T03:00:00+00:00,3,15,1,52.2,12.67,31.35,133.39,0.1,0.13,98.38,0.0,0.15000000000000568
2026-01-15T04:00:00+00:00,4,15,1,52.28,12.71,30.92,133.02,0.11,0.13,98.34,0.0,0.0799999999999983
2026-01-15T05:00:00+00:00,5,15,1,52.39,12.76,30.63,132.74,0.09,0.13,98.41,0.0,0.10999999999999943
2026-01-15T06:00:00+00:00,6,15,1,52.54,12.83,30.36,132.55,0.07,0.13,98.13,0.0,0.14999999999999858
2026-01-15T07:00:00+00:00,7,15,1,52.6,12.86,29.98,132.15,0.06,0.13,97.31,0.0,0.060000000000002274
2026-01-15T08:00:00+00:00,8,15,1,52.64,12.88,29.58,131.55,0.05,0.13,96.53,0.0,0.03999999999999915
2026-01-15T09:00:00+00:00,9,15,1,52.7,12.91,29.23,131.01,0.05,0.13,95.7,0.0,0.060000000000002274
2026-01-15T10:00:00+00:00,10,15,1,52.87,12.99,28.87,130.62,0.05,0.14,95.6,0.0,0.1699999999999946
2026-01-15T11:00:00+00:00,11,15,1,53.02,13.06,28.42,130.08,0.06,0.14,95.69,0.0,0.15000000000000568
2026-01-15T12:00:00+00:00,12,15,1,53.31,13.2,28.27,129.6,0.08,0.15,96.08,0.0,0.28999999999999915
2026-01-15T13:00:00+00:00,13,15,1,53.86,13.46,28.5,129.71,0.1,0.16,96.81,0.0,0.5499999999999972
2026-01-15T14:00:00+00:00,14,15,1,54.72,13.87,29.18,129.76,0.11,0.17,97.56,0.0,0.8599999999999994
2026-01-15T15:00:00+00:00,15,15,1,55.77,14.37,30.12,129.95,0.12,0.18,98.31,0.0,1.0500000000000043
2026-01-15T16:00:00+00:00,16,15,1,56.87,14.89,31.15,130.18,0.12,0.19,99.04,0.0,1.0999999999999943
2026-01-15T17:00:00+00:00,17,15,1,57.94,15.4,32.1,130.64,0.12,0.2,99.74,0.0,1.0700000000000003
2026-01-15T18:00:00+00:00,18,15,1,58.95,15.88,32.89,131.19,0.12,0.21,100.51,0.0,1.0100000000000051
2026-01-15T19:00:00+00:00,19,15,1,59.81,16.29,33.47,131.57,0.12,0.22,101.04,0.0,0.8599999999999994
2026-01-15T20:00:00+00:00,20,15,1,60.67,16.7,34.01,132.18,0.12,0.23,101.74,0.0,0.8599999999999994
2026-01-15T21:00:00+00:00,21,15,1,61.54,17.11,34.64,132.9,0.12,0.24,102.46,0.0,0.8699999999999974
2026-01-15T22:00:00+00:00,22,15,1,62.38,17.51,35.22,133.49,0.12,0.25,103.12,0.0,0.8400000000000034
2026-01-15T23:00:00+00:00,23,15,1,63.07,17.84,35.66,133.95,0.12,0.27,103.93,0.0,0.6899999999999977
2026-01-16T00:00:00+00:00,0,16,1,63.7,18.14,36.19,134.47,0.12,0.28,104.71,0.0,0.6300000000000026
2026-01-16T01:00:00+00:00,1,16,1,64.19,18.37,36.65,134.85,0.12,0.29,105.26,0.0,0.4899999999999949
2026-01-16T02:00:00+00:00,2,16,1,64.4,18.47,36.81,135.31,0.12,0.29,105.55,0.0,0.21000000000000796
2026-01-16T03:00:00+00:00,3,16,1,64.25,18.4,36.62,135.41,0.13,0.28,105.58,0.0,-0.15000000000000568
2026-01-16T04:00:00+00:00,4,16,1,63.81,18.19,36.11,135.0,0.15,0.28,105.28,0.0,-0.4399999999999977
2026-01-16T05:00:00+00:00,5,16,1,63.24,17.92,35.49,134.47,0.14,0.27,104.75,0.0,-0.5700000000000003
2026-01-16T06:00:00+00:00,6,16,1,62.65,17.64,34.91,133.87,0.12,0.26,104.19,0.0,-0.5900000000000034
2026-01-16T07:00:00+00:00,7,16,1,62.23,17.44,34.61,132.9,0.1,0.25,103.24,0.0,-0.4200000000000017
2026-01-16T08:00:00+00:00,8,16,1,62.25,17.45,35.01,131.94,0.09,0.24,101.95,0.0,0.020000000000003126
2026-01-16T09:00:00+00:00,9,16,1,62.99,17.8,36.44,131.23,0.09,0.24,100.94,0.0,0.740000000000002
2026-01-16T10:00:00+00:00,10,16,1,65.01,18.76,39.66,131.39,0.1,0.26,100.88,0.0,2.020000000000003
2026-01-16T11:00:00+00:00,11,16,1,68.22,20.29,44.62,131.62,0.12,0.28,101.27,0.0,3.2099999999999937
2026-01-16T12:00:00+00:00,12,16,1,72.43,22.29,50.92,132.12,0.15,0.31,102.34,0.0,4.210000000000008
2026-01-16T13:00:00+00:00,13,16,1,77.12,24.52,57.62,133.04,0.2,0.34,104.0,0.0,4.689999999999998
2026-01-16T14:00:00+00:00,14,16,1,81.01,26.37,63.26,134.08,0.21,0.36,105.22,0.0,3.8900000000000006
2026-01-16T15:00:00+00:00,15,16,1,83.79,27.69,67.4,135.25,0.2,0.37,105.96,0.0,2.780000000000001
2026-01-16T16:00:00+00:00,16,16,1,85.22,28.37,69.8,135.92,0.2,0.36,106.26,0.0,1.4299999999999926
2026-01-16T17:00:00+00:00,17,16,1,85.83,28.66,71.27,136.7,0.19,0.36,106.11,0.0,0.6099999999999994
2026-01-16T18:00:00+00:00,18,16,1,85.93,28.71,72.39,137.43,0.18,0.34,105.79,0.0,0.10000000000000853
2026-01-16T19:00:00+00:00,19,16,1,85.93,28.71,73.53,137.85,0.18,0.33,105.16,0.0,0.0
2026-01-16T20:00:00+00:00,20,16,1,86.31,28.89,75.35,138.39,0.18,0.33,104.5,0.0,0.37999999999999545
2026-01-16T21:00:00+00:00,21,16,1,87.13,29.28,78.11,138.99,0.17,0.33,103.59,0.0,0.8199999999999932
2026-01-16T22:00:00+00:00,22,16,1,88.14,29.76,81.74,140.17,0.18,0.34,102.69,0.0,1.0100000000000051
2026-01-16T23:00:00+00:00,23,16,1,89.19,30.26,85.94,141.41,0.18,0.35,102.09,0.0,1.0499999999999972
2026-01-17T00:00:00+00:00,0,17,1,90.98,31.11,91.41,142.7,0.19,0.38,101.95,0.0,1.7900000000000063
2026-01-17T00:00:00+00:00,0,17,1,90.98,31.11,91.41,142.7,0.19,0.38,101.95,0.0,0.0
2026-01-17T01:00:00+00:00,1,17,1,94.47,32.77,99.38,143.93,0.2,0.42,102.98,0.0,3.489999999999995
2026-01-17T02:00:00+00:00,2,17,1,0.0,35.46,109.86,144.57,0.21,0.48,104.79,0.0,-94.47
2026-01-17T03:00:00+00:00,3,17,1,109.05,38.77,121.82,144.5,0.23,0.56,107.21,0.0,109.05
2026-01-17T04:00:00+00:00,4,17,1,115.72,41.48,131.09,143.26,0.28,0.63,109.34,0.0,6.670000000000002
2026-01-17T05:00:00+00:00,5,17,1,118.78,42.72,134.91,141.19,0.27,0.68,111.44,0.0,3.0600000000000023
2026-01-17T06:00:00+00:00,6,17,1,116.83,41.93,132.07,138.7,0.23,0.7,113.29,0.0,-1.9500000000000028
2026-01-17T07:00:00+00:00,7,17,1,109.05,38.77,121.77,135.15,0.18,0.68,114.18,0.0,-7.780000000000001
2026-01-17T08:00:00+00:00,8,17,1,96.34,33.66,105.07,131.19,0.16,0.65,114.54,0.0,-12.709999999999994
2026-01-17T09:00:00+00:00,9,17,1,83.26,27.44,85.02,127.27,0.14,0.6,114.52,0.0,-13.079999999999998
2026-01-17T10:00:00+00:00,10,17,1,69.72,21.0,64.58,124.21,0.14,0.55,114.6,0.0,-13.540000000000006
2026-01-17T11:00:00+00:00,11,17,1,58.68,15.75,48.17,121.98,0.16,0.52,114.69,0.0,-11.04
2026-01-17T12:00:00+00:00,12,17,1,51.88,12.52,38.19,121.21,0.18,0.52,114.84,0.0,-6.799999999999997
2026-01-17T13:00:00+00:00,13,17,1,46.29,11.11,33.82,121.83,0.22,0.53,115.12,0.0,-5.590000000000003
2026-01-17T14:00:00+00:00,14,17,1,45.17,10.84,33.01,122.9,0.22,0.55,115.28,0.0,-1.1199999999999974
2026-01-17T15:00:00+00:00,15,17,1,46.21,11.09,33.78,123.97,0.21,0.59,115.06,0.0,1.0399999999999991
2026-01-17T16:00:00+00:00,16,17,1,46.75,11.22,34.29,124.09,0.2,0.61,114.7,0.0,0.5399999999999991
2026-01-17T17:00:00+00:00,17,17,1,46.13,11.07,34.08,123.74,0.2,0.63,114.48,0.0,-0.6199999999999974
2026-01-17T18:00:00+00:00,18,17,1,44.17,10.6,33.03,122.57,0.19,0.64,114.04,0.0,-1.9600000000000009
2026-01-17T19:00:00+00:00,19,17,1,41.54,9.97,31.48,121.18,0.18,0.65,113.34,0.0,-2.6300000000000026
2026-01-17T20:00:00+00:00,20,17,1,39.25,9.42,30.05,120.05,0.17,0.65,112.65,0.0,-2.289999999999999
2026-01-17T21:00:00+00:00,21,17,1,37.5,9.0,28.94,119.25,0.17,0.64,112.04,0.0,-1.75
2026-01-17T22:00:00+00:00,22,17,1,36.12,8.67,28.1,118.66,0.16,0.62,111.49,0.0,-1.3800000000000026
2026-01-17T23:00:00+00:00,23,17,1,35.33,8.48,27.76,118.37,0.16,0.59,111.24,0.0,-0.7899999999999991
2026-01-18T00:00:00+00:00,0,18,1,35.46,8.51,28.33,118.27,0.15,0.56,111.31,0.0,0.13000000000000256
2026-01-18T01:00:00+00:00,1,18,1,36.71,8.81,29.93,118.43,0.15,0.53,111.6,0.0,1.25
2026-01-18T02:00:00+00:00,2,18,1,38.92,9.34,32.45,118.78,0.14,0.5,111.9,0.0,2.210000000000001
2026-01-18T03:00:00+00:00,3,18,1,41.88,10.05,35.7,119.42,0.16,0.48,112.03,0.0,2.960000000000001
2026-01-18T04:00:00+00:00,4,18,1,45.12,10.83,39.03,119.77,0.2,0.45,111.78,0.0,3.239999999999995
2026-01-18T05:00:00+00:00,5,18,1,48.42,11.62,42.04,120.11,0.19,0.41,111.54,0.0,3.3000000000000043
2026-01-18T06:00:00+00:00,6,18,1,51.5,12.34,44.63,120.21,0.16,0.38,111.12,0.0,3.0799999999999983
2026-01-18T07:00:00+00:00,7,18,1,52.79,12.95,46.85,120.14,0.14,0.35,110.46,0.0,1.2899999999999991
2026-01-18T08:00:00+00:00,8,18,1,53.94,13.5,48.82,119.94,0.12,0.33,109.36,0.0,1.1499999999999986
2026-01-18T09:00:00+00:00,9,18,1,54.95,13.98,50.43,119.6,0.12,0.31,108.2,0.0,1.0100000000000051
2026-01-18T10:00:00+00:00,10,18,1,56.22,14.58,52.56,119.81,0.12,0.3,107.51,0.0,1.269999999999996
2026-01-18T11:00:00+00:00,11,18,1,57.81,15.34,55.31,119.98,0.13,0.29,106.83,0.0,1.5900000000000034
2026-01-18T12:00:00+00:00,12,18,1,59.62,16.2,58.41,120.38,0.15,0.28,106.34,0.0,1.8099999999999952
2026-01-18T13:00:00+00:00,13,18,1,61.73,17.2,61.96,121.11,0.18,0.28,106.15,0.0,2.1099999999999994
2026-01-18T14:00:00+00:00,14,18,1,63.93,18.25,65.63,121.96,0.18,0.28,106.04,0.0,2.200000000000003
2026-01-18T15:00:00+00:00,15,18,1,66.06,19.26,68.9,122.87,0.17,0.28,105.92,0.0,2.1300000000000026
2026-01-18T16:00:00+00:00,16,18,1,67.63,20.01,71.28,123.44,0.17,0.28,105.71,0.0,1.5699999999999932
2026-01-18T17:00:00+00:00,17,18,1,69.09,20.7,73.21,124.16,0.17,0.28,105.71,0.0,1.460000000000008
2026-01-18T18:00:00+00:00,18,18,1,70.37,21.31,74.91,125.0,0.17,0.28,105.79,0.0,1.2800000000000011
2026-01-18T19:00:00+00:00,19,18,1,71.27,21.74,75.87,125.65,0.16,0.28,105.71,0.0,0.8999999999999915
2026-01-18T20:00:00+00:00,20,18,1,71.86,22.02,76.36,126.18,0.16,0.28,105.98,0.0,0.5900000000000034
2026-01-18T21:00:00+00:00,21,18,1,72.26,22.21,76.56,126.62,0.16,0.28,106.18,0.0,0.4000000000000057
2026-01-18T22:00:00+00:00,22,18,1,72.37,22.26,76.3,126.98,0.16,0.29,106.37,0.0,0.10999999999999943
2026-01-18T23:00:00+00:00,23,18,1,72.18,22.17,75.53,127.17,0.16,0.29,106.6,0.0,-0.18999999999999773
2026-01-19T00:00:00+00:00,0,19,1,71.63,21.91,74.26,127.33,0.16,0.3,106.79,0.0,-0.5500000000000114
2026-01-19T01:00:00+00:00,1,19,1,70.94,21.58,72.71,127.62,0.17,0.3,106.88,0.0,-0.6899999999999977
2026-01-19T02:00:00+00:00,2,19,1,70.2,21.23,71.18,127.74,0.17,0.31,107.19,0.0,-0.7399999999999949
2026-01-19T03:00:00+00:00,3,19,1,69.36,20.83,69.59,127.72,0.19,0.31,107.65,0.0,-0.8400000000000034
2026-01-19T04:00:00+00:00,4,19,1,68.52,20.43,68.05,127.02,0.21,0.31,107.6,0.0,-0.8400000000000034
2026-01-19T05:00:00+00:00,5,19,1,68.06,20.21,67.01,126.89,0.19,0.31,107.99,0.0,-0.45999999999999375
2026-01-19T06:00:00+00:00,6,19,1,67.68,20.03,66.0,126.72,0.16,0.3,108.2,0.0,-0.37999999999999545
2026-01-19T07:00:00+00:00,7,19,1,67.15,19.78,64.71,125.62,0.12,0.29,107.93,0.0,-0.5300000000000011
2026-01-19T08:00:00+00:00,8,19,1,66.58,19.51,63.27,124.54,0.1,0.28,107.44,0.0,-0.5700000000000074
2026-01-19T09:00:00+00:00,9,19,1,66.12,19.29,61.98,123.72,0.1,0.27,106.74,0.0,-0.45999999999999375
2026-01-19T10:00:00+00:00,10,19,1,65.57,19.03,60.55,123.38,0.1,0.27,106.55,0.0,-0.5500000000000114
2026-01-19T11:00:00+00:00,11,19,1,64.54,18.54,58.32,122.76,0.11,0.27,106.32,0.0,-1.029999999999987
2026-01-19T12:00:00+00:00,12,19,1,63.53,18.06,56.31,122.31,0.12,0.27,106.17,0.0,-1.0100000000000051
2026-01-19T13:00:00+00:00,13,19,1,62.71,17.67,54.82,122.27,0.15,0.27,106.36,0.0,-0.8200000000000003
2026-01-19T14:00:00+00:00,14,19,1,62.02,17.34,53.62,122.19,0.15,0.27,106.47,0.0,-0.6899999999999977
2026-01-19T15:00:00+00:00,15,19,1,61.41,17.05,52.67,122.32,0.15,0.27,106.59,0.0,-0.6100000000000065
2026-01-19T16:00:00+00:00,16,19,1,60.86,16.79,51.87,122.3,0.14,0.27,106.54,0.0,-0.5499999999999972
2026-01-19T17:00:00+00:00,17,19,1,60.38,16.56,51.23,122.47,0.14,0.27,106.64,0.0,-0.4799999999999969
2026-01-19T18:00:00+00:00,18,19,1,59.9,16.33,50.61,122.77,0.14,0.27,106.89,0.0,-0.480000000000004
2026-01-19T19:00:00+00:00,19,19,1,59.33,16.06,50.03,122.87,0.14,0.28,106.98,0.0,-0.5700000000000003
2026-01-19T20:00:00+00:00,20,19,1,58.89,15.85,49.57,123.16,0.13,0.28,107.18,0.0,-0.4399999999999977
2026-01-19T21:00:00+00:00,21,19,1,58.55,15.69,49.27,123.4,0.13,0.29,107.48,0.0,-0.3400000000000034
2026-01-19T22:00:00+00:00,22,19,1,58.28,15.56,49.11,123.85,0.13,0.29,107.79,0.0,-0.269999999999996
2026-01-19T23:00:00+00:00,23,19,1,58.17,15.51,49.15,124.13,0.13,0.3,107.93,0.0,-0.10999999999999943
2026-01-20T00:00:00+00:00,0,20,1,58.13,15.49,49.24,124.5,0.12,0.3,108.07,0.0,-0.03999999999999915
2026-01-20T01:00:00+00:00,1,20,1,58.21,15.53,49.48,124.87,0.12,0.31,108.24,0.0,0.0799999999999983
2026-01-20T02:00:00+00:00,2,20,1,58.42,15.63,49.8,125.48,0.12,0.31,108.66,0.0,0.21000000000000085
2026-01-20T03:00:00+00:00,3,20,1,58.72,15.77,50.29,126.1,0.13,0.31,109.09,0.0,0.29999999999999716
2026-01-20T04:00:00+00:00,4,20,1,58.78,15.8,50.21,125.97,0.14,0.31,108.64,0.0,0.060000000000002274
2026-01-20T05:00:00+00:00,5,20,1,58.93,15.87,50.12,126.18,0.13,0.31,108.59,0.0,0.14999999999999858
2026-01-20T06:00:00+00:00,6,20,1,59.18,15.99,50.08,126.42,0.1,0.31,108.46,0.0,0.25
2026-01-20T07:00:00+00:00,7,20,1,59.37,16.08,49.95,126.1,0.08,0.3,107.7,0.0,0.18999999999999773
2026-01-20T08:00:00+00:00,8,20,1,59.5,16.14,49.74,125.64,0.07,0.29,106.69,0.0,0.13000000000000256
2026-01-20T09:00:00+00:00,9,20,1,59.56,16.17,49.41,125.1,0.07,0.28,105.56,0.0,0.060000000000002274
2026-01-20T10:00:00+00:00,10,20,1,59.64,16.21,49.18,124.83,0.07,0.28,104.92,0.0,0.0799999999999983
2026-01-20T11:00:00+00:00,11,20,1,59.5,16.14,48.63,124.32,0.07,0.26,104.28,0.0,-0.14000000000000057
2026-01-20T12:00:00+00:00,12,20,1,59.31,16.05,47.87,123.75,0.09,0.25,103.81,0.0,-0.18999999999999773
2026-01-20T13:00:00+00:00,13,20,1,59.12,15.96,47.06,123.59,0.1,0.25,103.63,0.0,-0.19000000000000483
2026-01-20T14:00:00+00:00,14,20,1,58.99,15.9,46.41,123.49,0.11,0.24,103.23,0.0,-0.12999999999999545
2026-01-20T15:00:00+00:00,15,20,1,58.84,15.83,46.0,123.35,0.1,0.23,102.83,0.0,-0.14999999999999858
